Year,Area,Item,Production Value (t)
2016,India,Barley,1440000.0
2016,India,"Cereals, primary",295359000.0
2016,India,"Hen eggs in shell, fresh",87490400.0
2016,India,"Meat, Total",8999016.13
2016,India,"Milk, Total",165126132.66
2016,India,Raw milk of cattle,78098880.0
2016,India,Wheat,92290000.0
2016,Ireland,Barley,1479900.0
2016,Ireland,"Cereals, primary",2312985.31
2016,Ireland,"Hen eggs in shell, fresh",944000.0
2016,Ireland,"Meat, Total",1044896.18
2016,Ireland,"Milk, Total",6851430.0
2016,Ireland,Raw milk of cattle,6851430.0
2016,Ireland,Wheat,647700.0
2016,Italy,Barley,988284.9
2016,Italy,"Cereals, primary",18219221.0
2016,Italy,"Hen eggs in shell, fresh",14044800.0
2016,Italy,"Meat, Total",3838804.52
2016,Italy,"Milk, Total",11428884.0
2016,Italy,Raw milk of cattle,10773150.0
2016,Italy,Wheat,8037872.1
2016,Netherlands (Kingdom of the),Barley,236231.0
2016,Netherlands (Kingdom of the),"Cereals, primary",1355219.0
2016,Netherlands (Kingdom of the),"Hen eggs in shell, fresh",11488000.0
2016,Netherlands (Kingdom of the),"Meat, Total",2985882.05
2016,Netherlands (Kingdom of the),"Milk, Total",14559462.33
2016,Netherlands (Kingdom of the),Raw milk of cattle,14324294.0
2016,Netherlands (Kingdom of the),Wheat,1016479.0
2016,New Zealand,Barley,364186.0
2016,New Zealand,"Cereals, primary",1096490.0
2016,New Zealand,"Hen eggs in shell, fresh",1135291.87
2016,New Zealand,"Meat, Total",1440570.68
2016,New Zealand,"Milk, Total",21175530.0
2016,New Zealand,Raw milk of cattle,21175530.0
2016,New Zealand,Wheat,459349.0
2016,Poland,Barley,3441090.0
2016,Poland,"Cereals, primary",29849223.0
2016,Poland,"Hen eggs in shell, fresh",11188936.0
2016,Poland,"Meat, Total",4261392.66
2016,Poland,"Milk, Total",13251555.0
2016,Poland,Raw milk of cattle,13244169.0
2016,Poland,Wheat,10827902.0
2016,Romania,Barley,1817269.0
2016,Romania,"Cereals, primary",21764816.0
2016,Romania,"Hen eggs in shell, fresh",6365069.0
2016,Romania,"Meat, Total",1127512.71
2016,Romania,"Milk, Total",4585750.0
2016,Romania,Raw milk of cattle,3954331.0
2016,Romania,Wheat,8431131.0
2016,Spain,Barley,9176159.0
2016,Spain,"Cereals, primary",24056790.0
2016,Spain,"Hen eggs in shell, fresh",14014003.08
2016,Spain,"Meat, Total",6550746.95
2016,Spain,"Milk, Total",8152750.0
2016,Spain,Raw milk of cattle,7097328.0
2016,Spain,Wheat,7873135.0
2016,Sweden,Barley,1530400.0
2016,Sweden,"Cereals, primary",5447300.0
2016,Sweden,"Hen eggs in shell, fresh",2354217.0
2016,Sweden,"Meat, Total",545921.03
2016,Sweden,"Milk, Total",2862000.0
2016,Sweden,Raw milk of cattle,2862000.0
2016,Sweden,Wheat,2834500.0
2016,United States of America,Barley,4352610.0
2016,United States of America,"Cereals, primary",503466147.24
2016,United States of America,"Hen eggs in shell, fresh",108158456.0
2016,United States of America,"Meat, Total",44668813.66
2016,United States of America,"Milk, Total",96391952.85
2016,United States of America,Raw milk of cattle,96366267.0
2016,United States of America,Wheat,62831507.0
2017,Argentina,Barley,3741158.0
2017,Argentina,"Cereals, primary",76397452.56
2017,Argentina,"Hen eggs in shell, fresh",13800100.0
2017,Argentina,"Meat, Total",5696939.88
2017,Argentina,"Milk, Total",10400401.93
2017,Argentina,Raw milk of cattle,10400401.93
2017,Argentina,Wheat,18395106.0
2017,Australia,Barley,13505990.0
2017,Australia,"Cereals, primary",50049458.35
2017,Australia,"Hen eggs in shell, fresh",4373896.0
2017,Australia,"Meat, Total",4463378.69
2017,Australia,"Milk, Total",9015779.0
2017,Australia,Raw milk of cattle,9015779.0
2017,Australia,Wheat,31818743.54
2017,Austria,Barley,782029.0
2017,Austria,"Cereals, primary",4874849.22
2017,Austria,"Hen eggs in shell, fresh",2152818.0
2017,Austria,"Meat, Total",892822.0
2017,Austria,"Milk, Total",3747784.0
2017,Austria,Raw milk of cattle,3712727.0
2017,Austria,Wheat,1437143.0
2017,Belgium,Barley,381128.0
2017,Belgium,"Cereals, primary",2764392.0
2017,Belgium,"Hen eggs in shell, fresh",2333791.0
2017,Belgium,"Meat, Total",1794958.0
2017,Belgium,"Milk, Total",4058282.0
2017,Belgium,Raw milk of cattle,4025417.0
2017,Belgium,Wheat,1702721.0
2017,Brazil,Barley,302731.0
2017,Brazil,"Cereals, primary",117977043.93
2017,Brazil,"Hen eggs in shell, fresh",53456565.79
2017,Brazil,"Meat, Total",27526518.78
2017,Brazil,"Milk, Total",34576745.08
2017,Brazil,Raw milk of cattle,34311513.47
2017,Brazil,Wheat,4342812.0
2017,Canada,Barley,7891300.0
2017,Canada,"Cereals, primary",56770935.0
2017,Canada,"Hen eggs in shell, fresh",9847810.0
2017,Canada,"Meat, Total",4789236.88
2017,Canada,"Milk, Total",9262710.0
2017,Canada,Raw milk of cattle,9262710.0
2017,Canada,Wheat,30377235.0
2017,China,Barley,1085200.0
2017,China,"Cereals, primary",616017835.47
2017,China,"Hen eggs in shell, fresh",565776546.46
2017,China,"Meat, Total",87421013.75
2017,China,"Milk, Total",35046187.6
2017,China,Raw milk of cattle,30772631.48
2017,China,Wheat,134246679.0
2017,Denmark,Barley,3992300.0
2017,Denmark,"Cereals, primary",10027261.0
2017,Denmark,"Hen eggs in shell, fresh",1505630.0
2017,Denmark,"Meat, Total",1813655.76
2017,Denmark,"Milk, Total",5557160.0
2017,Denmark,Raw milk of cattle,5557160.0
2017,Denmark,Wheat,4834100.0
2017,Finland,Barley,1460100.0
2017,Finland,"Cereals, primary",3421642.54
2017,Finland,"Hen eggs in shell, fresh",1241010.0
2017,Finland,"Meat, Total",400807.59
2017,Finland,"Milk, Total",2405761.0
2017,Finland,Raw milk of cattle,2405761.0
2017,Finland,Wheat,802000.0
2017,France,Barley,12086796.0
2017,France,"Cereals, primary",68730244.14
2017,France,"Hen eggs in shell, fresh",15508805.0
2017,France,"Meat, Total",5563378.46
2017,France,"Milk, Total",26509065.0
2017,France,Raw milk of cattle,25539489.0
2017,France,Wheat,38677896.0
2017,Germany,Barley,10853400.0
2017,Germany,"Cereals, primary",45556800.0
2017,Germany,"Hen eggs in shell, fresh",12913093.0
2017,Germany,"Meat, Total",8248595.1
2017,Germany,"Milk, Total",32616198.0
2017,Germany,Raw milk of cattle,32598198.0
2017,Germany,Wheat,24481600.0
2017,Hungary,Barley,1416376.0
2017,Hungary,"Cereals, primary",14017280.0
2017,Hungary,"Hen eggs in shell, fresh",2576355.0
2017,Hungary,"Meat, Total",1005761.97
2017,Hungary,"Milk, Total",1972989.0
2017,Hungary,Raw milk of cattle,1967496.0
2017,Hungary,Wheat,5246258.0
2017,India,Barley,1747450.0
2017,India,"Cereals, primary",311418745.0
2017,India,"Hen eggs in shell, fresh",100064498.0
2017,India,"Meat, Total",9405078.78
2017,India,"Milk, Total",176068938.17
2017,India,Raw milk of cattle,83633570.0
2017,India,Wheat,98510220.0
2017,Ireland,Barley,1505811.0
2017,Ireland,"Cereals, primary",2394645.57
2017,Ireland,"Hen eggs in shell, fresh",986050.0
2017,Ireland,"Meat, Total",1126747.89
2017,Ireland,"Milk, Total",7478160.0
2017,Ireland,Raw milk of cattle,7478160.0
2017,Ireland,Wheat,681679.0
2017,Italy,Barley,984281.0
2017,Italy,"Cereals, primary",16251718.0
2017,Italy,"Hen eggs in shell, fresh",13721700.0
2017,Italy,"Meat, Total",3643617.65
2017,Italy,"Milk, Total",12028628.0
2017,Italy,Raw milk of cattle,11380094.0
2017,Italy,Wheat,6966465.0
2017,Netherlands (Kingdom of the),Barley,204316.0
2017,Netherlands (Kingdom of the),"Cereals, primary",1392686.0
2017,Netherlands (Kingdom of the),"Hen eggs in shell, fresh",11545000.0
2017,Netherlands (Kingdom of the),"Meat, Total",3007300.28
2017,Netherlands (Kingdom of the),"Milk, Total",14544331.09
2017,Netherlands (Kingdom of the),Raw milk of cattle,14297361.0
2017,Netherlands (Kingdom of the),Wheat,1054151.0
2017,New Zealand,Barley,297598.9
2017,New Zealand,"Cereals, primary",936995.3
2017,New Zealand,"Hen eggs in shell, fresh",1178763.17
2017,New Zealand,"Meat, Total",1391561.82
2017,New Zealand,"Milk, Total",21461603.0
2017,New Zealand,Raw milk of cattle,21461603.0
2017,New Zealand,Wheat,405182.3
2017,Poland,Barley,3793032.0
2017,Poland,"Cereals, primary",31924964.0
2017,Poland,"Hen eggs in shell, fresh",11592721.0
2017,Poland,"Meat, Total",4318920.81
2017,Poland,"Milk, Total",13312335.0
2017,Poland,Raw milk of cattle,13304646.0
2017,Poland,Wheat,11665702.0
2017,Romania,Barley,1906703.0
2017,Romania,"Cereals, primary",27138884.0
2017,Romania,"Hen eggs in shell, fresh",6174963.0
2017,Romania,"Meat, Total",1126915.03
2017,Romania,"Milk, Total",4439226.0
2017,Romania,Raw milk of cattle,3814132.0
2017,Romania,Wheat,10034955.0
2017,Spain,Barley,5785944.0
2017,Spain,"Cereals, primary",16653669.0
2017,Spain,"Hen eggs in shell, fresh",14354140.76
2017,Spain,"Meat, Total",6666927.7
2017,Spain,"Milk, Total",8086554.0
2017,Spain,Raw milk of cattle,7018786.0
2017,Spain,Wheat,4875957.0
2017,Sweden,Barley,1635200.0
2017,Sweden,"Cereals, primary",5949600.0
2017,Sweden,"Hen eggs in shell, fresh",2324762.0
2017,Sweden,"Meat, Total",552297.49
2017,Sweden,"Milk, Total",2816660.0
2017,Sweden,Raw milk of cattle,2816660.0
2017,Sweden,Wheat,3298600.0
2017,United States of America,Barley,3119070.0
2017,United States of America,"Cereals, primary",440271775.02
2017,United States of America,"Hen eggs in shell, fresh",113592356.0
2017,United States of America,"Meat, Total",45825731.56
2017,United States of America,"Milk, Total",97787289.27
2017,United States of America,Raw milk of cattle,97761519.0
2017,United States of America,Wheat,47379810.0
2018,Argentina,Barley,5061069.0
2018,Argentina,"Cereals, primary",70592010.0
2018,Argentina,"Hen eggs in shell, fresh",13987150.0
2018,Argentina,"Meat, Total",5931324.42
2018,Argentina,"Milk, Total",10842363.56
2018,Argentina,Raw milk of cattle,10842363.56
2018,Argentina,Wheat,18518045.0
2018,Australia,Barley,9253852.0
2018,Australia,"Cereals, primary",33860810.45
2018,Australia,"Hen eggs in shell, fresh",4574399.0
2018,Australia,"Meat, Total",4750857.11
2018,Australia,"Milk, Total",9289000.0
2018,Australia,Raw milk of cattle,9289000.0
2018,Australia,Wheat,20941134.0
2018,Austria,Barley,691030.0
2018,Austria,"Cereals, primary",4787200.0
2018,Austria,"Hen eggs in shell, fresh",2185407.0
2018,Austria,"Meat, Total",875061.0
2018,Austria,"Milk, Total",3859990.0
2018,Austria,Raw milk of cattle,3821190.0
2018,Austria,Wheat,1367060.0
2018,Belgium,Barley,324120.0
2018,Belgium,"Cereals, primary",2431020.0
2018,Belgium,"Hen eggs in shell, fresh",0.0
2018,Belgium,"Meat, Total",1825048.0
2018,Belgium,"Milk, Total",4236000.0
2018,Belgium,Raw milk of cattle,4195000.0
2018,Belgium,Wheat,1661860.0
2018,Brazil,Barley,330374.0
2018,Brazil,"Cereals, primary",103259697.62
2018,Brazil,"Hen eggs in shell, fresh",56193113.42
2018,Brazil,"Meat, Total",27701328.37
2018,Brazil,"Milk, Total",35197169.72
2018,Brazil,Raw milk of cattle,34925135.97
2018,Brazil,Wheat,5469236.0
2018,Canada,Barley,8379700.0
2018,Canada,"Cereals, primary",58726900.0
2018,Canada,"Hen eggs in shell, fresh",10180732.0
2018,Canada,"Meat, Total",4909555.23
2018,Canada,"Milk, Total",9524584.0
2018,Canada,Raw milk of cattle,9524584.0
2018,Canada,Wheat,32351900.0
2018,China,Barley,2021000.0
2018,China,"Cereals, primary",612080566.61
2018,China,"Hen eggs in shell, fresh",571534557.66
2018,China,"Meat, Total",88127122.07
2018,China,"Milk, Total",35477437.05
2018,China,Raw milk of cattle,31165043.1
2018,China,Wheat,131446596.0
2018,Denmark,Barley,3445170.0
2018,Denmark,"Cereals, primary",6923900.0
2018,Denmark,"Hen eggs in shell, fresh",1310800.0
2018,Denmark,"Meat, Total",1862831.0
2018,Denmark,"Milk, Total",5615200.0
2018,Denmark,Raw milk of cattle,5615200.0
2018,Denmark,Wheat,2623930.0
2018,Finland,Barley,1353190.0
2018,Finland,"Cereals, primary",2768190.0
2018,Finland,"Hen eggs in shell, fresh",1322998.0
2018,Finland,"Meat, Total",391590.0
2018,Finland,"Milk, Total",2397880.0
2018,Finland,Raw milk of cattle,2397880.0
2018,Finland,Wheat,501600.0
2018,France,Barley,11042820.0
2018,France,"Cereals, primary",61839480.0
2018,France,"Hen eggs in shell, fresh",15351217.0
2018,France,"Meat, Total",5468071.08
2018,France,"Milk, Total",26022500.0
2018,France,Raw milk of cattle,25055100.0
2018,France,Wheat,35424140.0
2018,Germany,Barley,9583600.0
2018,Germany,"Cereals, primary",37948100.0
2018,Germany,"Hen eggs in shell, fresh",13171862.0
2018,Germany,"Meat, Total",8024938.0
2018,Germany,"Milk, Total",33109650.0
2018,Germany,Raw milk of cattle,33086810.0
2018,Germany,Wheat,20263500.0
2018,Hungary,Barley,1145540.0
2018,Hungary,"Cereals, primary",14885530.0
2018,Hungary,"Hen eggs in shell, fresh",2539100.0
2018,Hungary,"Meat, Total",1030277.0
2018,Hungary,"Milk, Total",1953760.0
2018,Hungary,Raw milk of cattle,1948830.0
2018,Hungary,Wheat,5258430.0
2018,India,Barley,1780810.0
2018,India,"Cereals, primary",321556400.0
2018,India,"Hen eggs in shell, fresh",108554566.0
2018,India,"Meat, Total",9718020.55
2018,India,"Milk, Total",187757240.45
2018,India,Raw milk of cattle,89833590.0
2018,India,Wheat,99869520.0
2018,Ireland,Barley,1181560.0
2018,Ireland,"Cereals, primary",1784900.0
2018,Ireland,"Hen eggs in shell, fresh",0.0
2018,Ireland,"Meat, Total",1142851.79
2018,Ireland,"Milk, Total",7831250.0
2018,Ireland,Raw milk of cattle,7831250.0
2018,Ireland,Wheat,485480.0
2018,Italy,Barley,1040990.0
2018,Italy,"Cereals, primary",16548350.0
2018,Italy,"Hen eggs in shell, fresh",13886400.0
2018,Italy,"Meat, Total",3661613.04
2018,Italy,"Milk, Total",13131640.0
2018,Italy,Raw milk of cattle,12339750.0
2018,Italy,Wheat,7104650.0
2018,Netherlands (Kingdom of the),Barley,247500.0
2018,Netherlands (Kingdom of the),"Cereals, primary",1315250.0
2018,Netherlands (Kingdom of the),"Hen eggs in shell, fresh",0.0
2018,Netherlands (Kingdom of the),"Meat, Total",3063301.44
2018,Netherlands (Kingdom of the),"Milk, Total",14426200.0
2018,Netherlands (Kingdom of the),Raw milk of cattle,14090000.0
2018,Netherlands (Kingdom of the),Wheat,961920.0
2018,New Zealand,Barley,379704.28
2018,New Zealand,"Cereals, primary",977780.71
2018,New Zealand,"Hen eggs in shell, fresh",1167717.41
2018,New Zealand,"Meat, Total",1459611.13
2018,New Zealand,"Milk, Total",21947466.0
2018,New Zealand,Raw milk of cattle,21947466.0
2018,New Zealand,Wheat,371026.79
2018,Poland,Barley,2991560.0
2018,Poland,"Cereals, primary",26281580.0
2018,Poland,"Hen eggs in shell, fresh",10139592.0
2018,Poland,"Meat, Total",5222629.41
2018,Poland,"Milk, Total",14179210.0
2018,Poland,Raw milk of cattle,14171150.0
2018,Poland,Wheat,9637620.0
2018,Romania,Barley,1870710.0
2018,Romania,"Cereals, primary",31552790.0
2018,Romania,"Hen eggs in shell, fresh",5482137.0
2018,Romania,"Meat, Total",1037841.0
2018,Romania,"Milk, Total",4443300.0
2018,Romania,Raw milk of cattle,3797600.0
2018,Romania,Wheat,10143670.0
2018,Spain,Barley,9554160.0
2018,Spain,"Cereals, primary",25348920.0
2018,Spain,"Hen eggs in shell, fresh",14025478.86
2018,Spain,"Meat, Total",6957687.59
2018,Spain,"Milk, Total",8417530.0
2018,Spain,Raw milk of cattle,7335620.0
2018,Spain,Wheat,8322510.0
2018,Sweden,Barley,1094400.0
2018,Sweden,"Cereals, primary",3260100.0
2018,Sweden,"Hen eggs in shell, fresh",2439790.0
2018,Sweden,"Meat, Total",546158.44
2018,Sweden,"Milk, Total",2760230.0
2018,Sweden,Raw milk of cattle,2760230.0
2018,Sweden,Wheat,1620300.0
2018,United States of America,Barley,3342660.0
2018,United States of America,"Cereals, primary",439710828.46
2018,United States of America,"Hen eggs in shell, fresh",116592171.0
2018,United States of America,"Meat, Total",46858457.0
2018,United States of America,"Milk, Total",98713534.8
2018,United States of America,Raw milk of cattle,98687302.0
2018,United States of America,Wheat,51305540.0
2019,Argentina,Barley,3784823.0
2019,Argentina,"Cereals, primary",83616966.37
2019,Argentina,"Hen eggs in shell, fresh",14005000.0
2019,Argentina,"Meat, Total",6149203.26
2019,Argentina,"Milk, Total",10650132.74
2019,Argentina,Raw milk of cattle,10650132.74
2019,Argentina,Wheat,19459727.0
2019,Australia,Barley,8818946.12
2019,Australia,"Cereals, primary",29236107.03
2019,Australia,"Hen eggs in shell, fresh",4514305.0
2019,Australia,"Meat, Total",4886839.0
2019,Australia,"Milk, Total",8845000.0
2019,Australia,Raw milk of cattle,8845000.0
2019,Australia,Wheat,17597560.79
2019,Austria,Barley,828130.0
2019,Austria,"Cereals, primary",5399310.0
2019,Austria,"Hen eggs in shell, fresh",2215770.0
2019,Austria,"Meat, Total",871680.0
2019,Austria,"Milk, Total",3820050.0
2019,Austria,Raw milk of cattle,3781340.0
2019,Austria,Wheat,1596880.0
2019,Belgium,Barley,401060.0
2019,Belgium,"Cereals, primary",2814390.0
2019,Belgium,"Hen eggs in shell, fresh",0.0
2019,Belgium,"Meat, Total",1755393.0
2019,Belgium,"Milk, Total",4337000.0
2019,Belgium,Raw milk of cattle,4293000.0
2019,Belgium,Wheat,1902380.0
2019,Brazil,Barley,405615.0
2019,Brazil,"Cereals, primary",121202015.51
2019,Brazil,"Hen eggs in shell, fresh",58415033.12
2019,Brazil,"Meat, Total",28178436.27
2019,Brazil,"Milk, Total",36249992.56
2019,Brazil,Raw milk of cattle,35966212.59
2019,Brazil,Wheat,5590815.0
2019,Canada,Barley,10382600.0
2019,Canada,"Cereals, primary",61473900.0
2019,Canada,"Hen eggs in shell, fresh",10456756.0
2019,Canada,"Meat, Total",5029335.2
2019,Canada,"Milk, Total",9512006.0
2019,Canada,Raw milk of cattle,9512006.0
2019,Canada,Wheat,32669800.0
2019,China,Barley,2011000.0
2019,China,"Cereals, primary",615396189.32
2019,China,"Hen eggs in shell, fresh",605640174.11
2019,China,"Meat, Total",80130081.5
2019,China,"Milk, Total",36794950.44
2019,China,Raw milk of cattle,32444333.11
2019,China,Wheat,133601131.0
2019,Denmark,Barley,3624560.0
2019,Denmark,"Cereals, primary",9517830.0
2019,Denmark,"Hen eggs in shell, fresh",1404488.0
2019,Denmark,"Meat, Total",1786224.0
2019,Denmark,"Milk, Total",5615000.0
2019,Denmark,Raw milk of cattle,5615000.0
2019,Denmark,Wheat,4642090.0
2019,Finland,Barley,1701960.0
2019,Finland,"Cereals, primary",4036110.0
2019,Finland,"Hen eggs in shell, fresh",1335716.0
2019,Finland,"Meat, Total",397560.0
2019,Finland,"Milk, Total",2374360.0
2019,Finland,Raw milk of cattle,2374360.0
2019,Finland,Wheat,914180.0
2019,France,Barley,13565420.0
2019,France,"Cereals, primary",70378890.0
2019,France,"Hen eggs in shell, fresh",14251191.0
2019,France,"Meat, Total",5422424.5
2019,France,"Milk, Total",26036290.0
2019,France,Raw milk of cattle,25062000.0
2019,France,Wheat,40604960.0
2019,Germany,Barley,11591500.0
2019,Germany,"Cereals, primary",44302400.0
2019,Germany,"Hen eggs in shell, fresh",13449961.0
2019,Germany,"Meat, Total",7919216.0
2019,Germany,"Milk, Total",33102570.0
2019,Germany,Raw milk of cattle,33080180.0
2019,Germany,Wheat,23062600.0
2019,Hungary,Barley,1383260.0
2019,Hungary,"Cereals, primary",15650010.0
2019,Hungary,"Hen eggs in shell, fresh",2577600.0
2019,Hungary,"Meat, Total",1032210.0
2019,Hungary,"Milk, Total",1967370.0
2019,Hungary,Raw milk of cattle,1962780.0
2019,Hungary,Wheat,5377710.0
2019,India,Barley,1633070.0
2019,India,"Cereals, primary",324960800.0
2019,India,"Hen eggs in shell, fresh",120674171.55
2019,India,"Meat, Total",10031428.35
2019,India,"Milk, Total",198446959.07
2019,India,Raw milk of cattle,96646932.08
2019,India,Wheat,103596230.0
2019,Ireland,Barley,1479600.0
2019,Ireland,"Cereals, primary",2267990.0
2019,Ireland,"Hen eggs in shell, fresh",0.0
2019,Ireland,"Meat, Total",1147379.49
2019,Ireland,"Milk, Total",8244870.0
2019,Ireland,Raw milk of cattle,8244870.0
2019,Ireland,Wheat,595360.0
2019,Italy,Barley,1104990.0
2019,Italy,"Cereals, primary",16363450.0
2019,Italy,"Hen eggs in shell, fresh",13527400.0
2019,Italy,"Meat, Total",3690036.02
2019,Italy,"Milk, Total",13300100.0
2019,Italy,Raw milk of cattle,12494400.0
2019,Italy,Wheat,6739470.0
2019,Netherlands (Kingdom of the),Barley,242370.0
2019,Netherlands (Kingdom of the),"Cereals, primary",1541910.0
2019,Netherlands (Kingdom of the),"Hen eggs in shell, fresh",0.0
2019,Netherlands (Kingdom of the),"Meat, Total",3121942.39
2019,Netherlands (Kingdom of the),"Milk, Total",14943800.0
2019,Netherlands (Kingdom of the),Raw milk of cattle,14555000.0
2019,Netherlands (Kingdom of the),Wheat,1130530.0
2019,New Zealand,Barley,383651.0
2019,New Zealand,"Cereals, primary",1017127.15
2019,New Zealand,"Hen eggs in shell, fresh",1183415.9
2019,New Zealand,"Meat, Total",1464466.12
2019,New Zealand,"Milk, Total",21786167.0
2019,New Zealand,Raw milk of cattle,21786167.0
2019,New Zealand,Wheat,398092.0
2019,Poland,Barley,3311570.0
2019,Poland,"Cereals, primary",28450920.0
2019,Poland,"Hen eggs in shell, fresh",10292659.0
2019,Poland,"Meat, Total",5130374.25
2019,Poland,"Milk, Total",14511490.0
2019,Poland,Raw milk of cattle,14502760.0
2019,Poland,Wheat,10807490.0
2019,Romania,Barley,1879950.0
2019,Romania,"Cereals, primary",30411970.0
2019,Romania,"Hen eggs in shell, fresh",5165779.0
2019,Romania,"Meat, Total",1034576.0
2019,Romania,"Milk, Total",4339600.0
2019,Romania,Raw milk of cattle,3663200.0
2019,Romania,Wheat,10297110.0
2019,Spain,Barley,7744150.0
2019,Spain,"Cereals, primary",20589030.0
2019,Spain,"Hen eggs in shell, fresh",12872028.0
2019,Spain,"Meat, Total",7160475.0
2019,Spain,"Milk, Total",8559680.0
2019,Spain,Raw milk of cattle,7460360.0
2019,Spain,Wheat,6041170.0
2019,Sweden,Barley,1546500.0
2019,Sweden,"Cereals, primary",6147700.0
2019,Sweden,"Hen eggs in shell, fresh",2589059.0
2019,Sweden,"Meat, Total",546890.0
2019,Sweden,"Milk, Total",2704390.0
2019,Sweden,Raw milk of cattle,2704390.0
2019,Sweden,Wheat,3476800.0
2019,United States of America,Barley,3755720.0
2019,United States of America,"Cereals, primary",420874104.16
2019,United States of America,"Hen eggs in shell, fresh",119912870.0
2019,United States of America,"Meat, Total",48190808.95
2019,United States of America,"Milk, Total",99109436.13
2019,United States of America,Raw milk of cattle,99083289.0
2019,United States of America,Wheat,52580890.0
2020,Argentina,Barley,3612804.0
2020,Argentina,"Cereals, primary",85702826.46
2020,Argentina,"Hen eggs in shell, fresh",15735000.0
2020,Argentina,"Meat, Total",6217124.84
2020,Argentina,"Milk, Total",11446583.21
2020,Argentina,Raw milk of cattle,11446583.21
2020,Argentina,Wheat,19776942.0
2020,Australia,Barley,10127175.29
2020,Australia,"Cereals, primary",26612704.79
2020,Australia,"Hen eggs in shell, fresh",4550129.76
2020,Australia,"Meat, Total",4545021.05
2020,Australia,"Milk, Total",9099000.0
2020,Australia,Raw milk of cattle,9099000.0
2020,Australia,Wheat,14480217.44
2020,Austria,Barley,864860.0
2020,Austria,"Cereals, primary",5649770.0
2020,Austria,"Hen eggs in shell, fresh",134271.0
2020,Austria,"Meat, Total",871848.17
2020,Austria,"Milk, Total",3852260.0
2020,Austria,Raw milk of cattle,3815470.0
2020,Austria,Wheat,1652740.0
2020,Belgium,Barley,329470.0
2020,Belgium,"Cereals, primary",2565850.0
2020,Belgium,"Hen eggs in shell, fresh",0.0
2020,Belgium,"Meat, Total",1808772.83
2020,Belgium,"Milk, Total",4502000.0
2020,Belgium,Raw milk of cattle,4457000.0
2020,Belgium,Wheat,1741480.0
2020,Brazil,Barley,387146.0
2020,Brazil,"Cereals, primary",125585547.54
2020,Brazil,"Hen eggs in shell, fresh",60464907.05
2020,Brazil,"Meat, Total",28573123.16
2020,Brazil,"Milk, Total",36667942.98
2020,Brazil,Raw milk of cattle,36376167.01
2020,Brazil,Wheat,6344079.0
2020,Canada,Barley,10740600.0
2020,Canada,"Cereals, primary",65314300.0
2020,Canada,"Hen eggs in shell, fresh",10675692.0
2020,Canada,"Meat, Total",5109802.3
2020,Canada,"Milk, Total",9640572.0
2020,Canada,Raw milk of cattle,9640572.0
2020,Canada,Wheat,35437200.0
2020,China,Barley,2036000.0
2020,China,"Cereals, primary",618603160.3
2020,China,"Hen eggs in shell, fresh",634930933.09
2020,China,"Meat, Total",80124893.94
2020,China,"Milk, Total",39212387.46
2020,China,Raw milk of cattle,34837214.58
2020,China,Wheat,134256000.0
2020,Denmark,Barley,4156500.0
2020,Denmark,"Cereals, primary",9467690.0
2020,Denmark,"Hen eggs in shell, fresh",1525187.0
2020,Denmark,"Meat, Total",1885654.7
2020,Denmark,"Milk, Total",5666000.0
2020,Denmark,Raw milk of cattle,5666000.0
2020,Denmark,Wheat,4070410.0
2020,Finland,Barley,1397970.0
2020,Finland,"Cereals, primary",3415550.0
2020,Finland,"Hen eggs in shell, fresh",1339965.0
2020,Finland,"Meat, Total",409152.0
2020,Finland,"Milk, Total",2406520.0
2020,Finland,Raw milk of cattle,2406520.0
2020,Finland,Wheat,686620.0
2020,France,Barley,10277230.0
2020,France,"Cereals, primary",57085160.0
2020,France,"Hen eggs in shell, fresh",15121211.0
2020,France,"Meat, Total",5398440.36
2020,France,"Milk, Total",26288520.0
2020,France,Raw milk of cattle,25234840.0
2020,France,Wheat,30181140.0
2020,Germany,Barley,10769200.0
2020,Germany,"Cereals, primary",43265100.0
2020,Germany,"Hen eggs in shell, fresh",13903529.0
2020,Germany,"Meat, Total",7822682.52
2020,Germany,"Milk, Total",33188890.0
2020,Germany,Raw milk of cattle,33164910.0
2020,Germany,Wheat,22172100.0
2020,Hungary,Barley,1483950.0
2020,Hungary,"Cereals, primary",15566640.0
2020,Hungary,"Hen eggs in shell, fresh",2540600.0
2020,Hungary,"Meat, Total",1013495.3
2020,Hungary,"Milk, Total",2019000.0
2020,Hungary,Raw milk of cattle,2014330.0
2020,Hungary,Wheat,5121480.0
2020,India,Barley,1721830.0
2020,India,"Cereals, primary",342108890.0
2020,India,"Hen eggs in shell, fresh",128761319.41
2020,India,"Meat, Total",9639302.51
2020,India,"Milk, Total",209968277.07
2020,India,Raw milk of cattle,108306663.52
2020,India,Wheat,107860510.0
2020,Ireland,Barley,1347460.0
2020,Ireland,"Cereals, primary",1892640.0
2020,Ireland,"Hen eggs in shell, fresh",995318.0
2020,Ireland,"Meat, Total",1188596.27
2020,Ireland,"Milk, Total",8561470.0
2020,Ireland,Raw milk of cattle,8561470.0
2020,Ireland,Wheat,364920.0
2020,Italy,Barley,1123730.0
2020,Italy,"Cereals, primary",16945440.0
2020,Italy,"Hen eggs in shell, fresh",12371629.0
2020,Italy,"Meat, Total",0.0
2020,Italy,"Milk, Total",13509520.0
2020,Italy,Raw milk of cattle,12712480.0
2020,Italy,Wheat,6716180.0
