Year,Area,Item,Production Value (t),Export Quantity (t),Export Value (1000 USD),Import Quantity (t),Import Value (1000 USD),GPV (1000 USD),GPV_Const (1000 USD),Producer Price (USD/tonne)
2001,Hungary,"Cereals, primary",15045901.0,3280643.0,334357.0,63980.0,23073.0,1122323.0,2473349.0,114.82222222222224
2001,Hungary,"Hen eggs in shell, fresh",3467362.0,4705.0,11795.0,2425.0,9706.0,162008.0,230092.0,896.2
2001,Hungary,"Meat, Total",1101363.65,20154.56842105263,45366.89473684211,4573.694444444444,2824.4444444444443,1398748.0,310261.5789473684,1154.625
2001,Hungary,"Milk, Total",2157356.0,170667.5,49698.0,20703.3,7735.0,515757.0,730978.0,349.95
2001,Hungary,Raw milk of cattle,2142173.0,78553.0,19858.0,0.0,0.0,512278.0,725609.0,239.1
2001,Hungary,Wheat,5196760.0,1515118.0,150655.0,0.0,0.0,415882.0,907945.0,80.0
2001,India,Barley,1430600.0,2.0,1.0,0.0,0.0,156896.0,370667.0,109.7
2001,India,"Cereals, primary",242963796.0,2834636.0,328952.0,6111.0,984.0,30654690.0,88965743.0,115.03333333333336
2001,India,"Hen eggs in shell, fresh",40880000.0,10486.0,15111.0,8.0,15.0,1993701.0,2181708.0,335.1
2001,India,"Meat, Total",3922290.02,1851.509375,2314.8125,1581.2416666666666,195.83333333333331,3448367.0,1934510.4,1053.15
2001,India,"Milk, Total",83432578.47,158233.5,36554.0,2171.7,880.0,20071360.0,40831051.0,335.1
2001,India,Raw milk of cattle,34516000.0,0.0,0.0,6.0,2.0,1993701.0,14481323.0,335.1
2001,India,Wheat,69680896.0,2649381.0,296215.0,1351.0,187.0,9723139.0,19783880.0,139.5
2001,Ireland,Barley,1277200.0,167987.0,19822.0,9599.0,1928.0,118998.0,326874.0,93.2
2001,Ireland,"Cereals, primary",2169040.7,209068.0,26798.0,520475.0,77619.0,210995.0,491628.0,95.46666666666664
2001,Ireland,"Hen eggs in shell, fresh",581350.0,1128.0,2274.0,2810.0,4566.0,25150.0,58897.0,802.2
2001,Ireland,"Meat, Total",1031580.0,52784.0,119045.57894736844,9520.675,27566.33333333333,2149913.0,1349763.3333333333,1162.075
2001,Ireland,"Milk, Total",5381800.0,1495464.18,539672.0,324633.8,105154.0,1375868.0,1878715.0,255.7
2001,Ireland,Raw milk of cattle,5381800.0,72666.0,25232.0,198557.0,60611.0,1375868.0,1878715.0,255.7
2001,Ireland,Wheat,769200.0,34571.0,4954.0,358552.0,48876.0,81281.0,143360.0,105.7
2001,Italy,Barley,1125700.0,2992.0,584.0,748231.0,90604.0,127712.0,183566.0,113.5
2001,Italy,"Cereals, primary",19933158.0,430918.0,85017.0,8931985.0,1280910.0,2803506.0,4918138.0,178.18
2001,Italy,"Hen eggs in shell, fresh",13548800.0,5548.0,5111.0,20500.0,13927.0,901282.0,1057435.0,1254.4
2001,Italy,"Meat, Total",3979815.76,33244.84444444444,56064.66666666666,49021.10555555555,137080.0,7340177.0,3237515.714285714,335.1
2001,Italy,"Milk, Total",12329361.0,107321.1,40124.0,3319635.77,1167583.0,4371647.0,6155469.0,335.1
2001,Italy,Raw milk of cattle,11275100.0,2026.0,994.0,1554471.0,556965.0,1993701.0,5296767.0,335.1
2001,Italy,Wheat,6413300.0,163986.0,32360.0,7526750.0,1060655.0,1008572.0,1600326.0,157.3
2001,Netherlands (Kingdom of the),Barley,386800.0,262822.0,36766.0,712442.0,81502.0,36125.0,70418.0,93.4
2001,Netherlands (Kingdom of the),"Cereals, primary",1671600.0,521897.0,110331.0,6110759.0,734012.0,166741.0,300802.0,96.15
2001,Netherlands (Kingdom of the),"Hen eggs in shell, fresh",11531000.0,318613.0,258384.0,47163.0,40430.0,453537.0,747730.0,690.3
2001,Netherlands (Kingdom of the),"Meat, Total",2595446.8,173174.67777777778,278137.3888888889,71391.0,135797.77777777778,3786717.0,4874482.0,1403.86
2001,Netherlands (Kingdom of the),"Milk, Total",10970000.0,3787474.53,1421906.0,2940473.45,929610.0,3372101.0,4356755.0,307.4
2001,Netherlands (Kingdom of the),Raw milk of cattle,10970000.0,170413.0,57087.0,162394.0,62877.0,3372101.0,4356755.0,307.4
2001,Netherlands (Kingdom of the),Wheat,990700.0,174621.0,26047.0,3168459.0,366023.0,98159.0,181026.0,99.1
2001,New Zealand,Barley,365000.0,27.0,8.0,31409.0,4573.0,37286.0,97400.0,102.2
2001,New Zealand,"Cereals, primary",940392.84,2945.0,676.0,358794.0,53990.0,97630.0,261668.0,99.425
2001,New Zealand,"Hen eggs in shell, fresh",827898.0,676.0,2292.0,2.0,311.0,49438.0,108949.0,1126.2
2001,New Zealand,"Meat, Total",1349348.37,86536.47105263158,184481.26315789475,2318.458823529412,4440.058823529412,947296.0,2104837.5,929.96
2001,New Zealand,"Milk, Total",13119412.0,7490149.6,1978075.0,24898.9,8986.0,2261207.0,4758488.0,172.4
2001,New Zealand,Raw milk of cattle,13119412.0,45030.0,22081.0,830.0,445.0,2261207.0,4758488.0,172.4
2001,New Zealand,Wheat,364000.0,3.0,1.0,275397.0,42064.0,38561.0,99230.0,105.9
2001,Poland,Barley,3330484.0,10.0,4.0,169666.0,26022.0,390491.0,566389.0,117.2
2001,Poland,"Cereals, primary",26960313.0,8760.0,2100.0,1074470.0,150496.0,2992325.0,4571173.0,106.57142857142856
2001,Poland,"Hen eggs in shell, fresh",8530385.0,3089.0,1185.0,1006.0,4165.0,367171.0,514437.0,817.2
2001,Poland,"Meat, Total",2890400.0,12259.069444444443,27974.21052631579,5844.4925,6186.285714285715,3783553.0,1909486.7142857143,983.375
2001,Poland,"Milk, Total",11885068.0,1092143.29,280036.0,154972.8,38736.0,2278952.0,4027240.0,194.3
2001,Poland,Raw milk of cattle,11883986.0,329.0,306.0,8341.0,1741.0,2278739.0,4026559.0,191.7
2001,Poland,Wheat,9283044.0,420.0,189.0,318454.0,45328.0,1145103.0,1707493.0,123.4
2001,Romania,Barley,1580048.0,244222.0,21976.0,64641.0,10488.0,222911.0,358409.0,141.1
2001,Romania,"Cereals, primary",18870926.0,681940.0,67274.0,776691.0,102811.0,2825296.0,3744831.0,116.91666666666669
2001,Romania,"Hen eggs in shell, fresh",5800200.0,281.0,728.0,14679.0,5322.0,415204.0,734280.0,1503.3
2001,Romania,"Meat, Total",947979.01,991.7375,1824.35,14416.758823529412,12697.235294117649,810682.3333333334,618487.4545454546,1555.05
2001,Romania,"Milk, Total",4780453.0,9212.9,1863.0,51721.3,16246.0,706031.0,2616080.0,199.2
2001,Romania,Raw milk of cattle,4457353.0,18.0,24.0,3036.0,825.0,622413.0,2434270.0,139.6
2001,Romania,Wheat,7735136.0,405005.0,40188.0,296419.0,37677.0,1122900.0,1461589.0,145.2
2001,Spain,Barley,6249139.0,200298.0,24002.0,690062.0,77139.0,695102.0,1202075.0,111.2
2001,Spain,"Cereals, primary",18078871.22,1223830.0,206162.0,7533964.0,928610.0,2287818.0,3835844.0,137.62857142857143
2001,Spain,"Hen eggs in shell, fresh",12595968.0,42131.0,33837.0,3868.0,11589.0,843219.0,1009447.0,1262.4
2001,Spain,"Meat, Total",5057794.24,28498.13157894737,48620.15789473684,29480.21315789474,58617.57894736842,1708498.6666666667,1309968.6315789474,1619.4250000000002
2001,Spain,"Milk, Total",7213310.0,725491.69,314483.0,892424.69,341206.0,2203231.0,3227112.0,453.26666666666665
2001,Spain,Raw milk of cattle,6330410.0,141196.0,63705.0,218058.0,82044.0,1737952.0,2410800.0,274.5
2001,Spain,Wheat,5007698.0,811348.0,141232.0,3863443.0,474203.0,659169.0,1153614.0,131.6
2001,Sweden,Barley,1623000.0,322425.0,41573.0,105217.0,14836.0,144559.0,251552.0,89.1
2001,Sweden,"Cereals, primary",5382000.0,1598618.0,194551.0,201201.0,30035.0,514211.0,871250.0,93.72
2001,Sweden,"Hen eggs in shell, fresh",1727900.0,2306.0,3190.0,6387.0,4855.0,83682.0,163097.0,854.8
2001,Sweden,"Meat, Total",540879.0,3846.755882352941,5077.235294117647,9435.79411764706,27939.88235294117,327732.25,416469.8571428572,1346.4250000000002
2001,Sweden,"Milk, Total",3339000.0,302274.7,101572.0,18131.3,8503.0,973340.0,1414934.0,291.5
2001,Sweden,Raw milk of cattle,3339000.0,21565.0,3784.0,155.0,185.0,973340.0,1414934.0,291.5
2001,Sweden,Wheat,2371500.0,840958.0,109225.0,88156.0,12519.0,237630.0,419191.0,100.2
2001,United States of America,Barley,5406730.0,829297.0,115516.0,644208.0,90498.0,551486.0,1306626.0,102.0
2001,United States of America,"Cereals, primary",324994633.58,81906928.0,9071612.0,5070503.0,778877.0,26945590.0,49411883.0,94.625
2001,United States of America,"Hen eggs in shell, fresh",91192000.0,62553.0,113808.0,3994.0,14788.0,3269479.0,8766881.0,641.2
2001,United States of America,"Meat, Total",38252104.15,656789.2916666666,709148.2222222222,154996.50263157894,343660.94736842107,63709374.0,22240361.444444444,1042.25
2001,United States of America,"Milk, Total",75020230.39,1231340.98,310943.0,401470.29,220314.0,24822801.0,31747187.0,331.0
2001,United States of America,Raw milk of cattle,74993355.0,15065.0,12322.0,3622.0,2268.0,24822801.0,31747187.0,331.0
2001,United States of America,Wheat,52999932.0,25782618.0,3381651.0,2098726.0,300060.0,5405993.0,9592988.0,102.0
2002,Argentina,Barley,549830.0,112898.0,15903.0,85.0,13.0,61207.0,73645.0,111.3
2002,Argentina,"Cereals, primary",35057269.0,19216071.0,2093829.0,3416.0,6354.0,3576798.0,5820045.0,104.5
2002,Argentina,"Hen eggs in shell, fresh",4812100.0,163.0,1155.0,11.0,68.0,113218.0,288554.0,443.6
2002,Argentina,"Meat, Total",3562103.99,40479.68333333333,60354.833333333336,1050.25,1213.0588235294117,3320214.0,4479173.545454546,797.8399999999999
2002,Argentina,"Milk, Total",8793400.0,1242274.08,236285.0,12279.5,7420.0,826734.0,3012549.0,94.0
2002,Argentina,Raw milk of cattle,8793400.0,10155.0,2446.0,168.0,43.0,826734.0,3012549.0,94.0
2002,Argentina,Wheat,15427820.0,9051610.0,1097362.0,211.0,83.0,1994419.0,2941294.0,129.3
2002,Australia,Barley,8279769.0,3687653.0,457254.0,20.0,21.0,935669.0,1763885.0,113.0
2002,Australia,"Cereals, primary",38590113.0,19204877.0,2805975.0,1765.0,799.0,5046696.0,8998047.0,127.0
2002,Australia,"Hen eggs in shell, fresh",2587500.0,96.0,513.0,23.0,665.0,196373.0,365917.0,1407.7
2002,Australia,"Meat, Total",3895830.0,196459.0055555556,344594.94444444444,680.6533333333333,1241.2,1937999.5,2362487.272727273,1112.9
2002,Australia,"Milk, Total",11271000.0,4630764.74,1004338.0,86285.9,28060.0,1959535.0,3515517.0,173.9
2002,Australia,Raw milk of cattle,11271000.0,59150.0,30999.0,1537.0,1778.0,1959535.0,3515517.0,173.9
2002,Australia,Wheat,24299335.0,14697182.0,2249551.0,141.0,58.0,3458886.0,5800595.0,142.3
2002,Austria,Barley,861391.0,74539.0,10447.0,99529.0,11200.0,71337.0,112351.0,82.8
2002,Austria,"Cereals, primary",4762611.9,1128945.0,178587.0,690144.0,100951.0,431066.0,694695.0,87.05
2002,Austria,"Hen eggs in shell, fresh",1554444.0,2018.0,2691.0,14680.0,16978.0,119568.0,228827.0,1358.9
2002,Austria,"Meat, Total",850636.0,13407.672222222223,29916.0,10718.95,32517.555555555555,335753.375,373408.6470588236,1945.39
2002,Austria,"Milk, Total",3316366.0,819795.29,242534.0,233234.8,84711.0,994808.0,1391825.0,296.4
2002,Austria,Raw milk of cattle,3292203.0,292126.0,104027.0,5426.0,2448.0,975950.0,1366401.0,296.4
2002,Austria,Wheat,1434208.07,763255.0,111166.0,283353.0,32803.0,132272.0,219264.0,92.2
2002,Belgium,Barley,342700.0,199786.0,22281.0,1222192.0,149279.0,28381.0,54077.0,82.8
2002,Belgium,"Cereals, primary",2639300.0,854526.0,124517.0,5647580.0,723838.0,231558.0,438196.0,86.35
2002,Belgium,"Hen eggs in shell, fresh",3640306.0,86216.0,67097.0,32367.0,29327.0,118693.0,119972.0,604.6
2002,Belgium,"Meat, Total",1820397.0,83368.57777777777,120829.27272727272,47338.33611111112,73627.68181818182,2450147.0,2368234.333333333,1064.975
2002,Belgium,"Milk, Total",3472830.0,3307677.76,1167511.0,2592619.46,971583.0,946744.0,1191912.0,272.9
2002,Belgium,Raw milk of cattle,3469000.0,658099.0,238567.0,707633.0,240589.0,946744.0,1191912.0,272.9
2002,Belgium,Wheat,1675000.0,505561.0,67536.0,3558075.0,429262.0,156056.0,300347.0,93.2
2002,Brazil,Barley,244600.0,5.0,0.0,146983.0,20402.0,1993701.0,45157.0,335.1
2002,Brazil,"Cereals, primary",50875594.0,2759195.0,268836.0,7326128.0,979389.0,5075488.0,9798963.0,116.8
2002,Brazil,"Hen eggs in shell, fresh",32498060.0,2917.0,4630.0,260.0,6058.0,552838.0,3491022.0,357.2
2002,Brazil,"Meat, Total",17298391.0,349846.7684210526,349284.7368421053,7918.907894736842,9191.736842105263,7247910.666666667,12544118.714285716,626.1999999999999
2002,Brazil,"Milk, Total",22562434.03,103590.8,35163.0,960549.19,201634.0,2689681.0,8460958.0,119.0
2002,Brazil,Raw milk of cattle,22314700.0,72.0,34.0,25504.0,5804.0,2655238.0,8387703.0,119.0
2002,Brazil,Wheat,3105660.0,1030.0,249.0,6572241.0,878167.0,396130.0,621250.0,127.6
2002,Canada,Barley,7467700.0,838700.0,124102.0,170083.0,20060.0,718551.0,1268443.0,96.2
2002,Canada,"Cereals, primary",36046900.0,14334838.0,2340945.0,4274906.0,460332.0,3852840.0,6196988.0,103.225
2002,Canada,"Hen eggs in shell, fresh",7354962.0,2109.0,21372.0,23386.0,35538.0,416086.0,719529.0,1062.1
2002,Canada,"Meat, Total",4301177.34,87274.14722222222,173850.11111111112,56854.01578947368,103295.63157894736,6357875.0,12511491.0,876.675
2002,Canada,"Milk, Total",7964000.0,625537.49,134766.0,308002.9,87031.0,2847004.0,4866627.0,357.5
2002,Canada,Raw milk of cattle,7964000.0,7333.0,2676.0,22.0,29.0,2847004.0,4866627.0,357.5
2002,Canada,Wheat,15961300.0,12202573.0,1963512.0,33452.0,4237.0,1820603.0,2917198.0,114.1
2002,China,Barley,3322000.0,575.0,85.0,2089940.0,317391.0,1993701.0,1349699.0,335.1
2002,China,"Cereals, primary",398687732.03,12557777.0,1285265.0,9092701.0,1232845.0,55064366.0,174059539.0,335.1
2002,China,"Hen eggs in shell, fresh",412837864.29,84175.0,37430.0,87687.0,70242.0,10147175.0,19226626.0,335.1
2002,China,"Meat, Total",64221597.42,163196.70238095237,178307.14285714287,244030.81190476188,215808.47619047615,22299313.0,24370598.96,335.1
2002,China,"Milk, Total",17334325.41,262636.0,149966.0,1992404.97,584392.0,4738323.0,9287110.0,335.1
2002,China,Raw milk of cattle,13355933.0,30673.0,22865.0,60784.0,41175.0,3781716.0,7095278.0,335.1
2002,China,Wheat,90290262.0,687629.0,70068.0,1766618.0,301439.0,11519479.0,34520620.0,335.1
2002,Denmark,Barley,4120861.0,954119.0,138352.0,389340.0,45534.0,436896.0,733002.0,106.0
2002,Denmark,"Cereals, primary",8803709.0,2051136.0,256049.0,919098.0,132514.0,896657.0,1573536.0,96.8
2002,Denmark,"Hen eggs in shell, fresh",1441600.0,2325.0,6223.0,13158.0,12762.0,90248.0,139192.0,1106.0
2002,Denmark,"Meat, Total",2135645.27,32141.58157894737,63013.47368421053,15223.055555555557,42495.16666666666,859148.1666666666,1079876.9090909092,1250.2857142857142
2002,Denmark,"Milk, Total",4590000.0,1021010.69,413023.0,250949.9,86536.0,1486182.0,1905249.0,323.8
2002,Denmark,Raw milk of cattle,4590000.0,10107.0,5626.0,18897.0,6028.0,1486182.0,1905249.0,323.8
2002,Denmark,Wheat,4056240.0,910420.0,97490.0,405836.0,52353.0,401272.0,740529.0,98.9
2002,Finland,Barley,1738700.0,85319.0,8566.0,49716.0,7707.0,173445.0,268636.0,99.8
2002,Finland,"Cereals, primary",3937800.0,569531.0,68192.0,301388.0,36809.0,405523.0,633632.0,110.35
2002,Finland,"Hen eggs in shell, fresh",922950.0,4350.0,3825.0,108.0,326.0,40667.0,64972.0,743.5
2002,Finland,"Meat, Total",373290.0,2652.4666666666667,3719.6666666666665,1791.2764705882353,5522.0,198529.6,211416.0,1496.35
2002,Finland,"Milk, Total",2532050.0,392215.79,104653.0,8599.8,6007.0,862603.0,1195435.0,340.7
2002,Finland,Raw milk of cattle,2532050.0,917.0,460.0,230.0,307.0,862603.0,1195435.0,340.7
2002,Finland,Wheat,568600.0,1046.0,340.0,187240.0,22095.0,70634.0,110023.0,124.2
2002,France,Barley,10974839.6,4273806.0,519028.0,24598.0,3437.0,998746.0,1849080.0,91.0
2002,France,"Cereals, primary",69700574.9,26687244.0,3489756.0,772976.0,219380.0,6398983.0,12561825.0,105.9375
2002,France,"Hen eggs in shell, fresh",15083835.0,43348.0,58974.0,76877.0,54744.0,770822.0,1296243.0,773.8
2002,France,"Meat, Total",6368200.0,155157.76666666666,277679.0555555556,81313.43611111112,196817.8333333333,1912614.3636363635,2420649.523809524,2411.742857142857
2002,France,"Milk, Total",24194094.5,3851593.25,1294164.0,2468176.46,940946.0,7119690.0,9930285.0,293.5
2002,France,Raw milk of cattle,23435685.3,554399.0,209636.0,381972.0,135354.0,6878967.0,9575215.0,293.5
2002,France,Wheat,38936514.8,13678411.0,1654245.0,478214.0,72881.0,3568997.0,7131490.0,91.7
2002,Germany,Barley,10927970.0,2251565.0,252270.0,798814.0,114413.0,894724.0,1829638.0,81.9
2002,Germany,"Cereals, primary",43391325.0,10053449.0,1250955.0,3231629.0,518390.0,3906575.0,7676456.0,88.28333333333335
2002,Germany,"Hen eggs in shell, fresh",15130000.0,68525.0,78958.0,257809.0,233946.0,879763.0,1233260.0,1013.6
2002,Germany,"Meat, Total",6425212.19,107282.07777777775,202854.38888888888,112969.31111111112,256655.77777777775,8241811.0,2105645.6,1228.08
2002,Germany,"Milk, Total",27899440.0,4472131.54,1600064.0,2780428.07,1017559.0,8271597.0,10530659.0,296.4
2002,Germany,Raw milk of cattle,27874440.0,1510775.0,538636.0,769770.0,247937.0,8263174.0,10514859.0,296.4
2002,Germany,Wheat,20817740.0,5872406.0,772273.0,1393430.0,185755.0,1978724.0,3880594.0,95.0
2002,Hungary,Barley,1045872.0,133494.0,13575.0,193.0,55.0,102443.0,162467.0,97.9
2002,Hungary,"Cereals, primary",11703295.0,3489324.0,353841.0,16186.0,15223.0,1004606.0,1924132.0,103.54444444444444
2002,Hungary,"Hen eggs in shell, fresh",3620441.0,5532.0,13018.0,2711.0,10783.0,202150.0,240249.0,1071.0
2002,Hungary,"Meat, Total",1162831.31,20121.63684210526,44954.31578947369,3568.847222222222,3077.333333333333,1431294.0,364597.1176470588,1188.725
2002,Hungary,"Milk, Total",2143107.0,162658.0,40247.0,35187.9,10339.0,600034.0,725948.0,405.55
2002,Hungary,Raw milk of cattle,2129795.0,56654.0,15648.0,33.0,14.0,596629.0,721416.0,280.1
2002,Hungary,Wheat,3910244.0,1158771.0,119074.0,530.0,121.0,345936.0,683173.0,88.5
2002,India,Barley,1424500.0,68.0,44.0,0.0,0.0,162845.0,369086.0,114.3
2002,India,"Cereals, primary",206636708.0,3787545.0,382770.0,40270.0,6137.0,26381483.0,74048206.0,118.46666666666664
2002,India,"Hen eggs in shell, fresh",42035000.0,15128.0,13807.0,387.0,1091.0,1993701.0,2243579.0,335.1
2002,India,"Meat, Total",4254360.02,1692.4911764705882,1825.4117647058824,1617.4722222222222,233.61111111111111,3583941.0,2035925.0,335.1
2002,India,"Milk, Total",84773080.26,105246.5,20065.0,2243.2,1239.0,20120829.0,41534141.0,335.1
2002,India,Raw milk of cattle,34612000.0,0.0,0.0,0.0,0.0,1993701.0,14521600.0,335.1
2002,India,Wheat,72766304.0,3671254.0,361917.0,39150.0,6000.0,10127791.0,20659893.0,139.2
2002,Ireland,Barley,962800.0,47419.0,6051.0,77498.0,9468.0,85171.0,246409.0,88.5
2002,Ireland,"Cereals, primary",1966954.95,83837.0,13623.0,593904.0,84402.0,176822.0,431881.0,90.36666666666667
2002,Ireland,"Hen eggs in shell, fresh",616231.0,2380.0,4178.0,2795.0,5623.0,28036.0,62431.0,843.7
2002,Ireland,"Meat, Total",960880.0,64395.569444444445,142694.52631578947,9725.727777777778,28099.11111111111,2079013.0,1258146.2222222222,1190.4666666666667
2002,Ireland,"Milk, Total",5368000.0,1265602.78,468354.0,296635.0,101281.0,1333665.0,1873898.0,248.4
2002,Ireland,Raw milk of cattle,5368000.0,61770.0,23994.0,216547.0,65266.0,1333665.0,1873898.0,248.4
2002,Ireland,Wheat,867200.0,25413.0,4628.0,340584.0,41724.0,79163.0,161625.0,91.3
2002,Italy,Barley,1190326.0,4476.0,845.0,949000.0,109504.0,148684.0,194104.0,124.9
2002,Italy,"Cereals, primary",21248429.0,397565.0,83855.0,9689991.0,1356498.0,2999615.0,5276498.0,170.0
2002,Italy,"Hen eggs in shell, fresh",13575300.0,8962.0,8355.0,11001.0,16115.0,987199.0,1059496.0,1371.3
2002,Italy,"Meat, Total",4020558.34,40133.23055555555,64617.11111111111,55192.34166666667,170177.66666666666,6646013.0,3203743.285714286,1932.5
2002,Italy,"Milk, Total",12374452.0,98762.8,39121.0,3213565.37,1090932.0,4718661.0,6183580.0,357.6
2002,Italy,Raw milk of cattle,11300092.0,3832.0,1835.0,1404932.0,501067.0,4041064.0,5308508.0,357.6
2002,Italy,Wheat,7547763.0,214046.0,37052.0,7715548.0,1056158.0,1195453.0,1883411.0,158.4
2002,Netherlands (Kingdom of the),Barley,315300.0,148587.0,24657.0,846620.0,99247.0,33827.0,57401.0,107.3
2002,Netherlands (Kingdom of the),"Cereals, primary",1655207.0,483507.0,104529.0,7144874.0,888751.0,156126.0,297987.0,92.3
2002,Netherlands (Kingdom of the),"Hen eggs in shell, fresh",11180000.0,264611.0,268973.0,61410.0,56883.0,440604.0,722692.0,693.9
2002,Netherlands (Kingdom of the),"Meat, Total",2535822.0,187938.84722222225,307765.3888888889,80742.36111111111,141154.27777777778,3688494.0,4808372.0,1431.12
2002,Netherlands (Kingdom of the),"Milk, Total",10677000.0,3869560.93,1392769.0,3516043.24,1020742.0,3290719.0,4240389.0,308.2
2002,Netherlands (Kingdom of the),Raw milk of cattle,10677000.0,230832.0,66022.0,167139.0,67909.0,3290719.0,4240389.0,308.2
2002,Netherlands (Kingdom of the),Wheat,1056640.0,242176.0,35892.0,3812562.0,453627.0,97450.0,193075.0,92.2
2002,New Zealand,Barley,440883.0,73.0,30.0,775.0,171.0,56278.0,117650.0,127.6
2002,New Zealand,"Cereals, primary",939377.0,3504.0,910.0,397118.0,62424.0,120659.0,260502.0,126.575
2002,New Zealand,"Hen eggs in shell, fresh",861167.0,673.0,2343.0,4.0,596.0,57131.0,113339.0,1251.0
2002,New Zealand,"Meat, Total",1290902.4,85421.1552631579,204383.4210526316,3508.971875,5778.4375,1049914.0,2006359.0,1094.16
2002,New Zealand,"Milk, Total",13865939.0,9061099.38,1802947.0,39284.8,14193.0,2783192.0,5029258.0,200.7
